,Activation,Channels,Loss,Mae,Mse
168,relu,"[0, 3, 4, 8, 13, 15, 17, 18, 19, 21, 22, 23]",107.93111419677734,2.1388847827911377,107.93112182617188
169,relu,"[0, 1, 2, 4, 5, 7, 8, 13, 16, 19, 21, 23]",101.86395263671875,3.7622883319854736,101.86395263671875
170,relu,"[0, 1, 2, 4, 6, 7, 9, 10, 14, 18, 19, 22]",100.31207275390625,2.3665854930877686,100.31207275390625
171,relu,"[0, 1, 4, 6, 8, 15, 16, 19, 20, 21, 22, 23]",167.04974365234375,1.9279561042785645,167.04974365234375
172,relu,"[1, 2, 3, 9, 10, 11, 12, 13, 16, 17, 20, 21]",104.29505157470703,2.1776609420776367,104.29505157470703
173,relu,"[2, 5, 7, 11, 12, 15, 17, 18, 19, 20, 22, 23]",77.35651397705078,2.0409862995147705,77.35651397705078
174,relu,"[0, 1, 4, 6, 8, 9, 13, 14, 17, 18, 19, 21]",95.30211639404297,1.7511895895004272,95.30211639404297
175,relu,"[1, 2, 3, 5, 7, 9, 10, 11, 14, 18, 19, 23]",103.50299072265625,2.3209307193756104,103.50299835205078
176,relu,"[1, 2, 3, 5, 6, 7, 8, 12, 15, 17, 20, 22]",87.38455963134766,1.800900936126709,87.38455963134766
177,relu,"[1, 3, 4, 5, 9, 10, 13, 14, 16, 19, 21, 23]",109.84772491455078,2.599835157394409,109.84772491455078
178,relu,"[3, 4, 6, 8, 11, 12, 13, 14, 15, 16, 17, 23]",103.5796890258789,2.30424427986145,103.5796890258789
179,relu,"[1, 3, 4, 6, 7, 8, 9, 11, 15, 17, 20, 23]",101.83556365966797,2.6353087425231934,101.83556365966797
180,relu,"[0, 1, 6, 8, 9, 11, 12, 13, 14, 15, 20, 21]",94.80438995361328,1.8479266166687012,94.80438995361328
181,relu,"[4, 6, 7, 8, 9, 11, 15, 16, 17, 18, 22, 23]",85.67194366455078,2.2233963012695312,85.67194366455078
182,relu,"[0, 3, 5, 6, 7, 8, 9, 10, 12, 19, 21, 22]",109.97632598876953,2.562140703201294,109.97632598876953
183,relu,"[4, 5, 7, 8, 9, 12, 14, 16, 18, 19, 21, 22]",73.19029235839844,2.433737277984619,73.19029235839844
184,relu,"[0, 1, 4, 5, 6, 8, 9, 11, 12, 13, 14, 22]",93.99726867675781,3.042234182357788,93.99726867675781
185,relu,"[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15, 21]",108.16621398925781,2.3074002265930176,108.16621398925781
186,relu,"[1, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20]",98.75525665283203,2.439774513244629,98.75525665283203
187,relu,"[1, 5, 6, 8, 9, 10, 13, 15, 16, 18, 21, 22]",98.83067321777344,2.2497546672821045,98.83067321777344
188,relu,"[0, 2, 3, 4, 5, 6, 8, 9, 13, 14, 19, 23]",109.26713562011719,3.401059150695801,109.26713562011719
189,relu,"[1, 2, 4, 6, 11, 12, 13, 14, 15, 16, 20, 21]",77.87146759033203,2.513644218444824,77.87146759033203
