,Activation,Channels,Loss,Mae,Mse
281,relu,[10 17  3 19 11  0 13  8  4  5 14 23  2 22  7  9 18 21],162.15948486328125,162.15948486328125,4.880910873413086
282,relu,[ 6 18 23 15  2  0 11 14  7 13 19 20  4 22 16  1 10 17],111.64584350585938,111.64584350585938,3.017779588699341
283,relu,[ 8 21 14 12  9 18  0 10  3 23  4  2 19  5 22  1 20 17],189.92430114746094,189.92430114746094,3.991558074951172
284,relu,[11 14 15 13  5 17  9  3 23 22 16  0  1  6 21  2 10  8],186.02940368652344,186.02938842773438,4.756050109863281
285,relu,[13 22  5 18  7 19 10  1  3 12  0  6 11  4  9  8 20  2],104.61576843261719,104.61576843261719,3.1665704250335693
286,relu,[14 18  7 16  3 10 12 19  8 22 21  6 13  4 15 17  2 23],135.51463317871094,135.51461791992188,3.5219168663024902
287,relu,[23 18  5  8 21  1 17 14  4 19 11 12  3 10  9 16  0 13],270.9219665527344,270.9219665527344,4.796444416046143
288,relu,[ 2 14 12 13  8  7 10  0  5 18 11  1 15 16 21 23 19  3],99.34856414794922,99.34856414794922,2.3142948150634766
289,relu,[ 0 17 10 13 19  5 14  9 11  8 22  4  2  1 12  6 15  3],118.90343475341797,118.90343475341797,3.2270777225494385
290,relu,[16  3  4 14 22 20  2  7 13  0 11 17 21 15 12 18 23  5],109.06118774414062,109.06118774414062,3.265012741088867
291,relu,[13 10 23  9 18  5  3 16  0  2  1 12 11  7 14 21 17  8],114.1246337890625,114.1246337890625,2.700922966003418
292,relu,[16  1 11  2 18  9 19 20  7 21 22  6 17  3 15  4 12 23],117.86294555664062,117.86293029785156,3.185382127761841
293,relu,[ 6 19 20 10 13  4 23  9  2  5  8 12  7  0 11 16 15  1],103.71227264404297,103.71226501464844,3.0348708629608154
294,relu,[21 17  8  7 23 22  3  4  0  9 16 18 13 15 19  2 12 20],99.16394805908203,99.16394805908203,2.8480846881866455
295,relu,[11  5  0 16 18  6  7  9 20 12 13  8  4  3 10 19  2 23],99.75574493408203,99.75574493408203,2.102679967880249
296,relu,[22  9 14  6 11  2 21  5 15 13 12 23 16  4 20 10  0 17],164.26107788085938,164.26107788085938,4.040305137634277
297,relu,[21 22  2  4 18 12 14 16  0  3 15 23 17  9  6 11 13  5],135.89356994628906,135.89356994628906,3.9567461013793945
298,relu,[ 9 11 20  3 23  4 14  2  8  6 21 12  5  7 22 16 10 17],121.77058410644531,121.77058410644531,4.617588520050049
299,relu,[15  9 12  5  4 21 22  1  3  6  8 16 20 18 17  0  2 11],104.43818664550781,104.43818664550781,2.825864315032959
300,relu,[10  0 18  9 13  2  5 22  7 14  3  1  6 11 21 16 12  4 20 15 23],179.85906982421875,179.85906982421875,3.03640079498291
301,relu,[18 22  3  8 21 10  6 14 23 17  7  5  4 16 13  1  2  0 12 20  9],107.16364288330078,107.16364288330078,2.4515366554260254
302,relu,[17 18  8  9 12 16  6 20  7 14 22  1 11 21  2  0 10 23 19 13  5],99.881103515625,99.881103515625,1.9266432523727417
303,relu,[23  8 10  4 19 22 21 11 18 12  5  6 20  7 14 13 16 17  9  0  1],115.7823715209961,115.7823715209961,3.577096462249756
304,relu,[23 20 16 22  4  5 15  3 18 14  6  1 10  7  2 12 11 17  0 19 21],106.71591186523438,106.71591186523438,2.777060031890869
305,relu,[ 3  9  8 21 20  1 10 18 11 16  7 22  4  0  2 14 15  5 17 13 19],107.02949523925781,107.02949523925781,3.341428279876709
306,relu,[ 9 19 16  2 15  0 10 21  1 11 14  3 23 13 18  4  5  8 20 12  6],136.77760314941406,136.77760314941406,3.98726487159729
307,relu,[11  5  1  6 18  3  7 23 10 16  9 22 12  0 15  4 20 17 21 19 14],122.26661682128906,122.2666244506836,3.983621835708618
308,relu,[ 3  7  4 22 12 20 10  9 19  2 16 18 21 14 13  8  1 11  5  6 15],100.7348861694336,100.7348861694336,2.6036508083343506
309,relu,[10  5 17 15 20 22 12 18 23 21  3 14  8  7  6 19  2  4  1  0 11],219.8721923828125,219.8721923828125,5.996021747589111
310,relu,[ 1 16 19 17  2  9  0 10  6  8  7 15 14  3 23 22  5 21 20  4 18],120.61299133300781,120.61299133300781,2.7641055583953857
311,relu,[ 3 14 12 22  1 23 17  4  9 19  0  8 15 21 10 13 11  2  5 18  6],139.66329956054688,139.6632843017578,5.164930820465088
312,relu,[ 6 11 21 19  1 23 15 14  7 13 22  4 10 12  2  9  0 20 16  3 17],43232.95703125,43232.95703125,180.72677612304688
313,relu,[20  3 10  4 18  6  1  8  0  2 13 21 19 23 17  5 15 14 11  9 12],226.32200622558594,226.32200622558594,4.053770542144775
314,relu,[16  7 15 13  8 23  0 22  2 21  1 19 20 11 14  9  4 12  5 17 10],132.33604431152344,132.33604431152344,4.320755958557129
315,relu,[ 5 13 15 11 12 23  2  1  8 10 19 21 20 16  7  3 18 14 17  0  9],106.25837707519531,106.25837707519531,3.1581287384033203
316,relu,[19  3  1  6 12  0 22 14 13  8  7 16 15 23 18  9 17 20 21 11  2],148.79034423828125,148.79034423828125,4.328821659088135
317,relu,[17 13 21  1  2 23 12  7 20 14  5 22  9 11 10  3 19 15 18  6  0],114.80020904541016,114.80020904541016,3.7879085540771484
318,relu,[ 7 10  4  1 22 19 14 20  6 15 16  9 13  0 17 23 21  8  2 18  5],117.5249252319336,117.5249252319336,3.7280681133270264
319,relu,[ 9  3 12  8 21 11 22  4  5 14 19  6 10 18 23 15 20  7  0 16  2],110.83641815185547,110.83641815185547,2.2530527114868164
320,relu,[18  6  2  3  4  8  1 15 11 10  5 23 20 21  7 19  0 17 22  9 14],120.50934600830078,120.50934600830078,4.198545455932617
321,relu,[15  5 13 11  4  6  7  3 20 21 22 19  8 10 12  9  2 23  1 14 18],111.9894027709961,111.9894027709961,3.5877416133880615
322,relu,[18  0 13 21  8 20 12 19  9 22  4  3 23  7 11  1  6 17 16 15 14],130.0380401611328,130.0380401611328,4.451547622680664
323,relu,[16  8 17  0 20 19 23  7  4 13 22 11 15  1 18  3  9 14 21  6  5],195.5823516845703,195.5823516845703,4.505824565887451
324,relu,[ 3  0 17  7 14  4 12 22  6 10 13  8 11 20 15 21  1  2 23  9 19],123.6484146118164,123.6484146118164,3.536018133163452
325,relu,[ 0  3  5 10 14  6 21 20  8 16 13  1  9 18  4 11  7  2 17 12 22],154.1172332763672,154.1172332763672,4.680701732635498
326,relu,[ 1 23  6  8  0 10 15  3  5 11 16 12  7  2  9 19 13 14 22  4 18],116.79466247558594,116.79466247558594,3.2491323947906494
327,relu,[18 17 16  2 10  1 12 15 20 22  0  9 19  3 21 11  7 14  5  4  6],127.22032928466797,127.22032928466797,3.7367351055145264
328,relu,[13  6 23  1  4 18  2 16  3  9 10 19 20 12  7 17  5 14 22 21  8],140.99929809570312,140.99929809570312,3.996023416519165
329,relu,[12  8 18 20 15  9 23  4  1 14  7 10 13  3  2 19 21 17 11  0 22],106.4260025024414,106.4260025024414,3.6188721656799316
330,relu,[17 16 15  1 23  0  8 11  3 10 18 20  2 14 19  4  5 22 13  7 12],116.69499969482422,116.69499969482422,2.198317766189575
331,relu,[ 5  3 18  1 17 19 15  7  4  0 21 11 12 20 23 10  6 13  2 22  9],169.46803283691406,169.46803283691406,4.6691436767578125
332,relu,[13 15 23  6  1  2  7 11  8 16  9 21 14 19 22  0 18  5 10  4 17],111.01179504394531,111.01179504394531,3.7729997634887695
333,relu,[12 13  6 10  1 11 20 21  7 22  4  0  2 17 15  5  3 14  9 19 23],114.44291687011719,114.44291687011719,3.5272834300994873
334,relu,[13 20  5 11 22  8 21 23  2  7 18  6 19 16  4  0  3 10 15 14  9],43232.95703125,43232.95703125,180.72677612304688
335,relu,[ 6  4 15 23  3 18 10 20  9  8  2 22 13 21 19 14 11  7  5 17  1],110.83090209960938,110.83090209960938,2.9792227745056152
336,relu,[ 1 17 19  8 13 10 14  3  4  9 18  5 22 21  6 23  2  7 12 20 16],108.39958190917969,108.39958190917969,3.607454538345337
337,relu,[ 8 18 10  5 23 12 14 16  7 17 21  1  9  4  3 11 13  2  6 15 20],191.34588623046875,191.34588623046875,4.447407245635986
338,relu,[ 7 15  6  1 22 11 18  8 20 12  0 17 10 13 21 16 19 14  4  3  2],112.6742172241211,112.6742172241211,2.935323476791382
339,relu,[11 19 15  8 16 10 23 21 22 14  9  2 12 17  4 18  6  7  5  0  1],128.84228515625,128.84228515625,3.7869837284088135
340,relu,[13 22 16 10 18  3 21  8  4 14 23 12  6  5 11  1  7  0 20  2  9],179.49276733398438,179.49276733398438,4.576834678649902
341,relu,[21 11  2 17  6 20  8  4  5  3 19 12  9  1 18 10  7 16 22 14  0],164.8445281982422,164.8445281982422,5.08315372467041
342,relu,[21 20  5  7  9 10  8 23 17 18 22  2 19 16 11 12 15  6  1 14  4],125.87773132324219,125.87773132324219,4.01439094543457
343,relu,[21 19 12  3 20  8 22 17 15 11 23 13  6  5  4 10 14 18  9  0 16],112.00006866455078,112.00006866455078,3.2183003425598145
344,relu,[ 0 18  7 13 15 21 14  8  2 12  6  9  3 17  5  4 22  1 23 11 16],125.6433334350586,125.6433334350586,4.22259521484375
345,relu,[13  7 12 14  6 17 20 21 10 11  0 18 23 15  3 22  9  2 19  4  8],105.26390838623047,105.26390838623047,3.550173759460449
346,relu,[12 11  5  4  0 15 10 21 13 17  3 18  8 22  7 19  2 14  1 16 20],108.73844909667969,108.73844909667969,3.7637972831726074
347,relu,[ 4 20  7 19  1 11  6 21 15 17 10  2 18  8  3 14  9 23 13 22 16],134.4729461669922,134.4729461669922,3.194373369216919
348,relu,[ 3 11 22 21 18  2 12 19 17 13 23  9  1 20 10  8  7  4  6 16 14],133.6288604736328,133.6288604736328,2.5723307132720947
349,relu,[10 19 16  1  0  4 13  3 14 12  2  9  7 20 23 11 21  6 15 22  5],121.0316390991211,121.0316390991211,4.03857421875
350,relu,[17  7  8  9 11  3  2 21  4 10  6 16 18 20 19 22 12  5  1 13  0 15 14 23],162.8702850341797,162.8702850341797,3.2754862308502197
